Date, Open, High, Low, Close, Volume
08/02/23, 144.00, 154.00, 141.00, 143.25, 2300
08/01/23, 142.00, 144.00, 141.00, 141.25, 35700
07/31/23, 148.00, 148.00, 140.00, 141.00, 19100
07/28/23, 162.00, 162.00, 149.00, 153.50, 11800
07/27/23, 162.00, 165.00, 162.00, 164.50, 1400
07/26/23, 160.00, 164.00, 160.00, 161.75, 1500
07/25/23, 163.50, 163.50, 160.00, 161.75, 200
07/21/23, 160.00, 163.50, 160.00, 160.75, 7200
07/20/23, 164.50, 164.50, 164.00, 164.25, 1400
07/19/23, 164.50, 164.75, 164.00, 164.50, 3300
07/18/23, 166.50, 166.50, 165.00, 165.00, 4500
07/17/23, 165.00, 166.50, 165.00, 165.50, 1700
07/14/23, 165.00, 165.00, 162.00, 164.00, 7500
07/13/23, 163.00, 165.00, 163.00, 164.25, 13400
07/12/23, 160.00, 164.75, 160.00, 161.75, 3300
07/11/23, 160.00, 160.00, 158.00, 160.00, 5800
07/10/23, 159.50, 160.00, 157.00, 157.75, 9600
07/07/23, 160.00, 160.00, 157.00, 158.75, 7400
07/06/23, 160.00, 160.00, 160.00, 160.00, 7500
07/05/23, 155.00, 160.00, 155.00, 157.25, 11900
07/04/23, 160.00, 160.00, 155.00, 156.50, 3400
07/03/23, 159.00, 160.00, 159.00, 160.00, 5100
06/30/23, 155.00, 155.00, 155.00, 155.00, 1100
06/29/23, 157.00, 160.00, 156.00, 158.25, 600
06/27/23, 160.00, 160.00, 156.00, 156.25, 81000
06/26/23, 153.00, 160.00, 153.00, 154.00, 503300
06/23/23, 155.00, 155.00, 152.00, 152.00, 131400
06/22/23, 155.00, 155.00, 152.00, 152.00, 442800
06/21/23, 159.00, 159.00, 150.00, 152.25, 3400
06/20/23, 154.00, 156.00, 150.00, 151.50, 202300
06/19/23, 155.00, 155.00, 154.50, 155.00, 28200
06/16/23, 160.00, 160.00, 156.00, 158.75, 3000
06/15/23, 163.00, 163.00, 154.00, 160.50, 461200
06/14/23, 165.00, 165.00, 162.00, 163.00, 111800
06/13/23, 169.00, 169.00, 163.00, 165.00, 155400
06/12/23, 167.00, 169.00, 165.25, 167.00, 72900
06/09/23, 164.50, 165.50, 164.50, 165.25, 6200
06/08/23, 163.50, 174.00, 154.25, 162.50, 600
06/07/23, 166.00, 173.00, 154.00, 162.75, 7000
06/06/23, 165.00, 175.00, 165.00, 165.00, 30700
06/05/23, 165.00, 165.00, 160.00, 163.50, 1500
06/02/23, 160.00, 165.00, 147.25, 154.75, 100300
05/31/23, 155.00, 155.00, 150.00, 151.75, 3600
05/30/23, 154.00, 157.00, 150.00, 154.00, 600
05/29/23, 145.00, 150.00, 145.00, 150.00, 118300
05/26/23, 147.00, 147.00, 145.50, 146.25, 21100
05/25/23, 145.50, 146.00, 145.50, 146.00, 70800
05/24/23, 145.00, 147.00, 145.00, 146.00, 73100
05/23/23, 145.00, 147.00, 145.00, 145.25, 39400
05/22/23, 145.50, 147.00, 145.50, 146.00, 1700
05/19/23, 148.25, 149.50, 144.00, 147.00, 15100
05/18/23, 149.00, 149.00, 149.00, 149.00, 200
05/17/23, 150.00, 150.00, 145.00, 147.00, 73000
05/16/23, 142.00, 154.00, 142.00, 145.00, 150500
05/15/23, 141.00, 144.00, 140.50, 142.00, 783200
05/12/23, 135.00, 142.00, 135.00, 140.25, 9900
05/11/23, 144.00, 144.00, 135.00, 142.00, 906900
05/10/23, 145.00, 145.00, 140.00, 143.75, 332300
05/09/23, 149.00, 149.00, 145.00, 146.75, 12000
05/08/23, 149.00, 149.00, 149.00, 149.00, 2300
05/05/23, 149.00, 149.50, 148.50, 149.00, 111700
05/04/23, 150.00, 150.00, 147.00, 149.50, 4900
05/03/23, 155.00, 155.00, 145.00, 149.50, 222200
05/02/23, 160.00, 160.00, 150.00, 156.00, 348700
04/28/23, 160.00, 160.00, 158.00, 158.75, 5500
04/27/23, 162.00, 162.00, 159.00, 160.00, 18800
04/26/23, 163.75, 163.75, 159.00, 160.75, 1300
04/25/23, 158.25, 165.00, 158.25, 160.00, 11300
04/24/23, 160.00, 165.00, 158.00, 164.75, 80100
04/20/23, 160.00, 160.00, 158.00, 158.25, 19500
04/19/23, 166.00, 166.00, 160.00, 165.00, 8200
04/18/23, 168.00, 168.00, 165.50, 167.50, 1200
04/17/23, 168.75, 170.00, 168.75, 168.75, 34700
04/14/23, 169.50, 170.00, 165.00, 168.50, 17200
04/13/23, 169.50, 169.50, 168.50, 169.00, 105300
04/12/23, 169.50, 169.50, 169.00, 169.50, 2300
04/11/23, 169.50, 170.00, 167.00, 170.00, 85500
04/06/23, 172.00, 172.00, 167.25, 170.75, 400
04/05/23, 160.00, 170.00, 160.00, 167.25, 5000
04/04/23, 170.00, 171.00, 170.00, 170.00, 4800
04/03/23, 172.00, 174.00, 168.00, 170.00, 567900
03/31/23, 171.25, 172.00, 170.00, 170.00, 320900
03/30/23, 173.50, 173.50, 171.00, 171.25, 224200
03/29/23, 173.00, 175.00, 171.00, 174.50, 6200
03/28/23, 171.00, 172.00, 170.25, 171.00, 120400
03/27/23, 175.00, 175.00, 170.50, 170.75, 43700
03/24/23, 170.00, 172.00, 170.00, 170.75, 237700
03/23/23, 170.00, 171.00, 167.00, 170.00, 97200
03/22/23, 168.00, 171.00, 162.00, 169.75, 152900
03/21/23, 182.00, 182.00, 170.00, 170.00, 35100
03/20/23, 170.00, 170.00, 170.00, 170.00, 100
03/17/23, 166.25, 180.00, 164.00, 170.50, 161800
03/16/23, 170.00, 171.00, 167.00, 168.50, 11200
03/15/23, 170.00, 175.00, 166.00, 170.75, 10200
03/14/23, 170.00, 175.00, 165.00, 171.50, 12100
03/13/23, 170.00, 170.00, 165.00, 167.00, 23700
03/10/23, 170.00, 170.00, 165.00, 169.75, 23900
03/09/23, 173.00, 173.00, 170.00, 171.00, 400
03/08/23, 173.00, 174.00, 170.00, 172.75, 10000
03/07/23, 178.00, 178.00, 170.00, 174.50, 17900
03/06/23, 190.00, 190.00, 175.25, 187.00, 500
03/03/23, 175.00, 185.00, 174.50, 175.25, 19900
03/02/23, 175.00, 175.00, 173.25, 174.75, 21600
03/01/23, 175.00, 175.00, 175.00, 175.00, 2600
02/28/23, 175.00, 175.00, 174.00, 174.75, 11700
02/27/23, 175.00, 176.00, 175.00, 175.00, 7800
02/24/23, 179.00, 179.00, 175.00, 175.75, 1200
02/23/23, 175.00, 175.00, 174.00, 174.00, 6800
02/22/23, 171.00, 179.75, 168.25, 174.00, 2100
02/21/23, 177.00, 179.00, 174.00, 176.00, 6100
02/20/23, 181.00, 181.00, 171.00, 174.00, 2400
02/17/23, 180.50, 181.50, 180.00, 180.25, 13300
02/16/23, 178.50, 182.00, 178.25, 181.50, 25700
02/15/23, 181.00, 181.50, 178.25, 179.75, 39700
02/14/23, 181.00, 181.50, 180.00, 180.25, 21700
02/13/23, 180.00, 181.75, 180.00, 181.25, 2200
02/10/23, 180.00, 181.00, 178.00, 180.00, 20400
02/09/23, 180.00, 181.00, 180.00, 180.00, 22400
02/08/23, 177.25, 180.50, 176.00, 179.75, 151000
02/07/23, 178.50, 178.50, 176.50, 178.25, 19000
02/06/23, 176.00, 182.00, 176.00, 177.25, 12700
02/03/23, 178.00, 178.00, 176.00, 178.00, 6000
02/02/23, 177.00, 177.00, 176.00, 176.25, 2500
02/01/23, 175.25, 177.00, 175.25, 176.50, 59200
01/31/23, 174.00, 180.00, 174.00, 176.25, 32700
01/30/23, 173.00, 175.00, 170.50, 174.50, 7800
01/27/23, 168.00, 174.00, 168.00, 172.00, 42100
01/26/23, 165.00, 172.00, 165.00, 168.75, 6900
01/25/23, 169.00, 170.00, 167.00, 167.25, 145200
01/24/23, 170.00, 170.00, 166.00, 168.25, 11600
01/23/23, 170.00, 170.00, 167.00, 169.50, 10400
01/20/23, 170.00, 170.00, 167.00, 168.50, 30100
01/19/23, 171.00, 171.00, 170.00, 170.00, 150500
01/18/23, 171.00, 171.00, 170.00, 170.00, 400900
01/17/23, 170.00, 172.00, 170.00, 170.00, 107000
01/16/23, 172.50, 172.50, 171.00, 172.00, 29100
01/13/23, 172.00, 172.50, 171.25, 172.50, 24100
01/12/23, 170.00, 172.00, 170.00, 170.00, 546300
01/11/23, 171.00, 172.00, 170.00, 171.50, 35300
01/10/23, 173.50, 174.50, 171.00, 172.25, 516500
01/09/23, 174.00, 174.50, 174.00, 174.00, 29900
01/06/23, 175.00, 175.00, 172.00, 173.75, 27900
01/05/23, 175.00, 175.00, 170.75, 174.25, 5800
01/04/23, 170.00, 175.00, 169.00, 169.00, 185200
01/03/23, 167.00, 170.75, 167.00, 170.00, 7300
12/30/22, 166.50, 173.00, 166.50, 167.50, 11900
12/29/22, 168.00, 168.00, 166.00, 167.00, 13000
12/28/22, 165.50, 167.00, 165.50, 167.00, 51200
12/23/22, 166.00, 166.50, 166.00, 166.00, 474400
12/22/22, 168.00, 168.00, 166.00, 167.25, 80400
12/21/22, 165.25, 166.00, 165.00, 165.25, 443200
12/20/22, 165.50, 166.00, 165.00, 165.25, 323400
12/19/22, 166.00, 166.50, 165.50, 166.00, 24200
12/16/22, 165.50, 166.00, 165.50, 166.00, 74300
12/15/22, 166.00, 167.00, 165.50, 166.00, 302900
12/14/22, 165.50, 168.00, 165.00, 165.75, 338300
12/13/22, 166.50, 166.50, 165.50, 165.50, 649900
12/09/22, 169.00, 169.00, 166.00, 167.00, 74700
12/08/22, 169.00, 169.00, 167.00, 169.00, 9600
12/07/22, 167.00, 167.00, 165.00, 167.00, 21300
12/06/22, 162.50, 166.00, 162.50, 165.75, 113000
12/05/22, 161.00, 164.25, 161.00, 163.00, 8300
12/02/22, 165.00, 166.00, 160.00, 164.25, 21900
12/01/22, 166.00, 166.25, 164.25, 165.25, 36700
11/30/22, 166.00, 168.00, 165.25, 166.00, 816000
11/29/22, 165.00, 168.00, 165.00, 166.25, 1169300
11/28/22, 170.00, 170.00, 165.00, 165.25, 7500
11/25/22, 165.00, 166.50, 165.00, 165.75, 14100
11/24/22, 166.75, 166.75, 165.00, 166.00, 450200
11/23/22, 167.00, 167.00, 166.50, 166.75, 9800
11/22/22, 167.00, 167.00, 165.00, 166.50, 630900
11/21/22, 167.00, 167.50, 166.00, 167.00, 69900
11/18/22, 165.00, 167.00, 164.50, 165.25, 193500
11/17/22, 165.00, 165.00, 164.00, 164.00, 209600
11/16/22, 165.00, 166.00, 160.50, 163.00, 323400
11/15/22, 161.00, 165.00, 160.00, 161.50, 84100
11/14/22, 159.00, 161.00, 158.00, 158.75, 4400
11/11/22, 158.00, 159.00, 157.25, 157.50, 42700
11/10/22, 160.00, 160.00, 157.00, 157.75, 72500
11/09/22, 158.00, 159.00, 156.00, 157.00, 525500
11/08/22, 163.00, 163.00, 158.75, 159.00, 82600
11/07/22, 164.00, 164.00, 150.00, 158.50, 74800
11/04/22, 165.00, 166.00, 163.00, 164.50, 15600
11/03/22, 164.00, 166.00, 163.50, 165.50, 7600
11/02/22, 167.25, 167.25, 163.00, 166.00, 52700
11/01/22, 168.00, 168.00, 167.00, 167.50, 203400
10/31/22, 168.00, 168.00, 167.00, 167.25, 34100
10/28/22, 167.50, 168.00, 165.00, 167.25, 39200
10/27/22, 169.00, 169.00, 167.50, 167.75, 6300
10/26/22, 168.00, 168.00, 167.00, 167.50, 128500
10/25/22, 169.00, 169.00, 165.25, 167.50, 157400
10/24/22, 168.00, 169.00, 168.00, 168.75, 12200
10/21/22, 168.00, 170.00, 168.00, 168.75, 15700
10/19/22, 169.50, 170.00, 168.00, 169.25, 92300
10/18/22, 171.00, 174.00, 167.50, 169.50, 404300
10/17/22, 170.00, 174.00, 169.75, 170.75, 459500
10/14/22, 164.50, 174.75, 164.50, 170.00, 370600
10/13/22, 137.25, 138.25, 137.25, 138.00, 95500
10/12/22, 139.00, 139.00, 136.50, 137.50, 8300
10/11/22, 138.75, 139.00, 137.00, 137.25, 18200
10/07/22, 140.00, 140.00, 135.00, 137.00, 320000
10/06/22, 139.00, 140.00, 135.00, 138.00, 408400
10/05/22, 144.75, 144.75, 135.00, 141.00, 7600
10/04/22, 145.00, 147.00, 142.00, 144.50, 20500
10/03/22, 148.00, 148.00, 145.00, 147.50, 700
09/30/22, 142.00, 148.00, 140.00, 142.00, 29800
09/29/22, 142.00, 142.00, 141.00, 142.00, 23700
09/28/22, 145.00, 145.00, 140.75, 143.25, 31800
09/27/22, 143.00, 145.00, 140.00, 140.75, 4800
09/26/22, 148.00, 148.00, 140.00, 140.25, 115700
09/23/22, 143.50, 145.00, 141.00, 141.25, 80200
09/22/22, 142.00, 148.00, 142.00, 145.00, 325700
09/21/22, 143.00, 148.00, 142.00, 143.75, 213300
09/20/22, 147.75, 148.00, 140.75, 142.00, 160600
09/19/22, 142.00, 148.00, 139.00, 140.00, 534400
09/16/22, 145.00, 148.00, 138.00, 142.00, 69800
09/15/22, 153.00, 153.00, 145.00, 150.25, 29500
09/14/22, 152.00, 153.00, 151.00, 151.25, 299700
09/12/22, 153.00, 153.00, 152.00, 152.00, 512600
09/09/22, 153.75, 154.00, 153.00, 153.00, 222100
09/08/22, 157.00, 157.00, 153.75, 154.00, 147500
09/07/22, 157.00, 158.00, 156.00, 157.00, 6600
09/06/22, 157.00, 157.00, 155.00, 155.50, 1000
09/05/22, 157.00, 157.00, 154.00, 157.00, 210600
09/02/22, 153.75, 155.75, 153.00, 154.00, 61200
09/01/22, 152.00, 153.00, 151.00, 152.00, 412200
08/31/22, 153.00, 153.00, 150.00, 151.00, 5900
08/30/22, 153.00, 153.00, 150.00, 153.00, 74600
08/29/22, 153.00, 153.50, 150.50, 153.00, 185700
08/26/22, 154.00, 154.00, 150.00, 153.00, 168200
08/25/22, 154.00, 154.00, 153.75, 153.75, 5400
08/24/22, 153.00, 156.75, 153.00, 153.75, 13800
08/23/22, 154.50, 156.00, 153.00, 153.50, 90800
08/22/22, 155.00, 157.00, 153.75, 154.50, 900
08/19/22, 156.00, 157.00, 153.00, 153.75, 383300
08/18/22, 152.50, 159.50, 152.00, 156.75, 6100
08/17/22, 156.25, 157.00, 150.00, 152.50, 51600
08/16/22, 156.50, 157.00, 152.00, 156.25, 57300
08/15/22, 159.75, 159.75, 157.00, 157.00, 64600
08/12/22, 158.00, 159.75, 155.00, 157.25, 9300
08/11/22, 163.00, 163.00, 155.00, 158.00, 25600
08/10/22, 156.00, 160.00, 156.00, 157.50, 73100
08/08/22, 155.00, 155.50, 155.00, 155.25, 39700
08/05/22, 155.00, 156.00, 150.25, 155.00, 134300
08/04/22, 154.00, 155.00, 154.00, 154.75, 674300
08/03/22, 155.00, 155.00, 154.00, 154.25, 4100
08/02/22, 154.00, 157.00, 152.00, 154.25, 190000
08/01/22, 155.25, 155.25, 153.00, 155.00, 319000
07/29/22, 154.00, 157.00, 154.00, 155.25, 186400
07/28/22, 147.75, 157.50, 147.75, 153.00, 39100
07/27/22, 140.50, 145.00, 140.50, 143.25, 82400
07/26/22, 140.50, 140.50, 140.50, 140.50, 25400
07/25/22, 143.25, 143.25, 143.00, 143.25, 9000
07/22/22, 142.00, 145.00, 142.00, 143.50, 5800
07/21/22, 140.00, 143.00, 140.00, 140.25, 147000
07/20/22, 138.00, 141.00, 138.00, 140.00, 581700
07/19/22, 140.00, 140.00, 137.00, 138.75, 1300
07/18/22, 139.00, 140.00, 137.00, 137.25, 95800
07/15/22, 140.00, 140.00, 138.50, 139.50, 12100
07/14/22, 140.00, 140.00, 139.75, 140.00, 8700
07/13/22, 140.00, 140.00, 139.00, 139.75, 94800
07/12/22, 139.00, 140.00, 139.00, 140.00, 12600
07/08/22, 140.00, 140.00, 139.00, 140.00, 6400
07/07/22, 140.00, 140.00, 138.00, 139.00, 11700
07/06/22, 139.25, 140.00, 137.25, 138.00, 30600
07/05/22, 141.50, 141.50, 139.00, 139.25, 22000
07/04/22, 140.50, 141.75, 137.25, 139.50, 12200
07/01/22, 137.00, 140.50, 135.00, 139.00, 1022000
06/30/22, 131.25, 139.00, 131.00, 137.25, 6700
06/29/22, 121.00, 131.25, 121.00, 127.00, 546400
06/28/22, 114.00, 121.00, 111.00, 119.50, 569700
06/27/22, 114.75, 115.00, 110.00, 110.00, 2854500
06/24/22, 117.75, 117.75, 114.75, 115.25, 377900
06/23/22, 118.75, 118.75, 117.75, 117.75, 265100
06/22/22, 120.00, 120.00, 118.00, 118.75, 133900
06/21/22, 123.00, 124.75, 118.50, 120.00, 429200
06/20/22, 125.00, 125.00, 123.00, 124.00, 16000
06/17/22, 125.00, 125.00, 124.50, 124.50, 84100
06/16/22, 127.75, 128.50, 124.50, 125.00, 808800
06/15/22, 130.00, 130.00, 127.50, 128.75, 18400
06/14/22, 129.75, 131.00, 129.50, 129.50, 92400
06/13/22, 133.00, 133.00, 130.00, 131.25, 307700
06/10/22, 133.25, 137.00, 133.00, 133.00, 251900
06/09/22, 138.25, 139.50, 135.00, 137.50, 107100
06/08/22, 140.00, 141.00, 138.50, 140.00, 82000
06/07/22, 140.00, 140.00, 140.00, 140.00, 20300
06/06/22, 140.00, 140.00, 138.00, 139.75, 5600
06/03/22, 140.00, 140.00, 139.50, 139.75, 16900
06/02/22, 141.00, 141.50, 139.50, 140.00, 17700
05/31/22, 141.00, 141.25, 140.50, 141.00, 445500
05/30/22, 142.00, 142.00, 141.00, 141.50, 144600
05/27/22, 141.00, 142.00, 141.00, 141.00, 701900
05/26/22, 141.00, 142.00, 140.00, 141.00, 205100
05/25/22, 141.00, 141.00, 140.50, 141.00, 873200
05/24/22, 141.00, 142.00, 141.00, 141.00, 3153500
05/23/22, 140.00, 142.75, 139.25, 141.00, 758700
05/20/22, 144.00, 144.00, 139.00, 142.75, 325100
05/19/22, 140.00, 140.00, 140.00, 140.00, 31700
05/18/22, 142.50, 142.50, 140.00, 140.00, 204700
05/17/22, 143.00, 143.00, 142.00, 142.50, 17700
05/16/22, 142.00, 142.50, 142.00, 142.50, 510500
05/13/22, 142.50, 142.50, 140.50, 141.50, 14400
05/12/22, 140.25, 142.50, 140.00, 140.25, 2800
05/11/22, 145.00, 145.00, 140.00, 140.50, 21800
05/10/22, 140.00, 141.00, 140.00, 140.00, 350000
05/09/22, 139.25, 142.00, 139.25, 139.75, 548900
05/06/22, 143.00, 143.75, 139.00, 139.00, 1349400
05/05/22, 144.00, 144.00, 140.00, 142.50, 16400
05/04/22, 144.00, 144.00, 143.00, 144.00, 124600
04/28/22, 144.00, 144.00, 143.50, 144.00, 11300
04/27/22, 144.75, 145.00, 143.75, 144.25, 12900
04/26/22, 145.50, 147.00, 144.75, 145.00, 129700
04/25/22, 146.00, 147.00, 145.00, 145.00, 45200
04/22/22, 148.00, 148.00, 144.00, 144.75, 53500
04/21/22, 148.75, 148.75, 145.75, 146.00, 162800
04/20/22, 147.00, 150.00, 145.00, 146.00, 51900
04/19/22, 150.00, 150.00, 146.00, 147.00, 11100
04/14/22, 149.00, 150.00, 148.00, 148.25, 50400
04/13/22, 149.00, 149.50, 148.00, 148.25, 215000
04/12/22, 149.50, 149.50, 149.00, 149.00, 27800
04/11/22, 150.00, 150.00, 148.50, 149.50, 10800
04/08/22, 149.50, 150.00, 149.50, 150.00, 13600
04/07/22, 151.25, 151.25, 149.50, 150.00, 332600
04/06/22, 152.00, 152.00, 150.75, 151.25, 700
04/05/22, 151.00, 151.00, 150.00, 150.75, 13100
04/04/22, 151.00, 151.00, 150.00, 151.00, 203100
04/01/22, 149.50, 154.00, 149.50, 150.75, 51400
03/31/22, 150.00, 150.00, 150.00, 150.00, 151900
03/30/22, 150.50, 150.50, 150.00, 150.00, 4600
03/29/22, 152.00, 152.00, 150.00, 151.00, 23600
03/28/22, 153.00, 155.00, 150.00, 150.25, 74500
03/25/22, 149.75, 150.00, 149.00, 149.75, 182300
03/24/22, 150.00, 150.00, 148.75, 149.00, 409900
03/23/22, 149.00, 149.00, 148.00, 148.50, 436600
03/22/22, 150.00, 150.00, 146.25, 149.00, 353300
03/21/22, 150.00, 150.00, 149.75, 150.00, 275900
03/18/22, 152.00, 152.00, 148.50, 149.50, 38900
03/17/22, 149.75, 150.00, 148.00, 149.00, 94300
03/16/22, 150.00, 150.00, 149.75, 150.00, 10800
03/15/22, 152.00, 152.00, 149.50, 150.00, 131500
03/14/22, 153.00, 153.00, 150.00, 150.00, 78000
03/11/22, 153.75, 153.75, 150.00, 153.00, 102800
03/10/22, 148.00, 155.00, 148.00, 154.50, 169700
03/09/22, 156.25, 156.25, 145.00, 155.00, 21600
03/08/22, 158.00, 158.00, 156.50, 157.25, 2100
03/07/22, 157.00, 160.00, 157.00, 159.25, 6500
03/04/22, 156.50, 157.00, 156.25, 156.75, 401300
03/03/22, 156.25, 158.00, 156.25, 156.25, 324500
03/02/22, 155.75, 156.25, 155.75, 156.25, 223500
03/01/22, 158.00, 158.00, 156.25, 156.50, 52400
02/28/22, 159.00, 160.00, 159.00, 159.00, 27600
02/25/22, 156.00, 159.50, 156.00, 159.00, 227900
02/24/22, 163.00, 164.00, 158.00, 160.00, 379200
02/23/22, 163.75, 163.75, 160.00, 161.75, 7900
02/22/22, 164.75, 164.75, 162.00, 162.00, 1061000
02/21/22, 162.00, 162.25, 162.00, 162.00, 21000
02/18/22, 161.00, 163.00, 160.25, 162.00, 237300
02/17/22, 161.00, 163.00, 160.00, 160.00, 486800
02/16/22, 160.00, 162.00, 160.00, 160.75, 27000
02/15/22, 164.75, 164.75, 160.00, 160.00, 305200
02/14/22, 157.50, 162.50, 157.50, 160.50, 2500
02/11/22, 162.00, 162.00, 158.00, 160.00, 936900
02/10/22, 164.75, 164.75, 162.00, 163.50, 38200
02/09/22, 163.00, 165.00, 163.00, 163.50, 164600
02/08/22, 164.00, 165.00, 162.00, 163.00, 9200
02/07/22, 162.25, 165.00, 162.00, 162.75, 3700
02/04/22, 165.00, 165.00, 163.00, 163.25, 2200
02/03/22, 165.00, 165.00, 163.25, 164.75, 267700
02/02/22, 169.00, 169.00, 165.00, 167.00, 1500
02/01/22, 165.00, 165.00, 164.00, 165.00, 172300
01/31/22, 164.00, 170.00, 162.00, 165.00, 874800
01/28/22, 160.00, 170.50, 157.00, 161.00, 2022800
01/27/22, 156.00, 158.00, 155.00, 155.00, 1216000
01/26/22, 158.00, 158.00, 156.00, 157.25, 1100
01/25/22, 157.00, 157.00, 155.00, 156.50, 13700
01/24/22, 157.00, 159.00, 156.00, 157.50, 26800
01/21/22, 157.50, 159.00, 157.50, 159.00, 2600
01/20/22, 160.00, 160.00, 156.00, 157.50, 4000
01/19/22, 160.00, 160.00, 155.00, 157.50, 1600
01/18/22, 158.50, 159.50, 158.50, 159.00, 17000
01/17/22, 154.00, 163.00, 154.00, 158.25, 1700
01/14/22, 155.00, 160.00, 153.00, 158.25, 135700
01/13/22, 155.25, 160.00, 150.00, 151.50, 847800
01/12/22, 160.00, 161.00, 160.00, 160.00, 8300
01/11/22, 161.00, 161.00, 161.00, 161.00, 100
01/10/22, 164.50, 164.50, 160.00, 163.25, 9100
01/07/22, 165.00, 165.00, 164.25, 164.75, 3200
01/06/22, 164.00, 165.00, 160.00, 160.75, 2800
01/05/22, 164.00, 165.00, 160.00, 163.75, 900
01/04/22, 165.00, 165.00, 165.00, 165.00, 87200
01/03/22, 156.00, 168.00, 156.00, 165.50, 1000
12/31/21, 160.00, 166.00, 160.00, 165.00, 144700
12/30/21, 165.00, 168.00, 165.00, 165.25, 50700
12/29/21, 169.00, 169.00, 165.00, 167.75, 3400
12/28/21, 167.00, 168.00, 167.00, 168.00, 560400
12/24/21, 167.00, 168.00, 167.00, 168.00, 675800
12/23/21, 165.00, 166.00, 165.00, 165.00, 186600
12/22/21, 165.00, 168.00, 161.00, 164.50, 163700
12/21/21, 155.00, 162.00, 155.00, 161.75, 71500
12/20/21, 151.00, 155.00, 150.50, 151.00, 163200
12/17/21, 151.00, 162.00, 148.00, 148.25, 2816500
12/16/21, 149.00, 150.00, 149.00, 150.00, 114700
12/15/21, 150.00, 150.00, 148.50, 149.00, 106300
12/14/21, 150.00, 150.00, 149.00, 149.00, 113300
12/10/21, 150.00, 150.00, 148.50, 149.00, 28300
